"study","group","condition","SID","survey_name","item","value"
"study1_pilot2","message control","message control","s177","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","message control","message control","s209","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","message control","message control","s230","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","message control","message control","s013","msg_rel_self","msg_rel_self_09","6"
"study1_pilot2","message control","message control","s014","msg_rel_self","msg_rel_self_09","6"
"study1_pilot2","message control","message control","s015","msg_rel_self","msg_rel_self_09","5"
"study1_pilot2","message control","message control","s023","msg_rel_self","msg_rel_self_09","7"
"study1_pilot2","message control","message control","s050","msg_rel_self","msg_rel_self_09","6"
"study1_pilot2","message control","message control","s076","msg_rel_self","msg_rel_self_09","4"
"study1_pilot2","message control","message control","s092","msg_rel_self","msg_rel_self_09","3"
"study1_pilot2","message control","message control","s126","msg_rel_self","msg_rel_self_09","5"
"study1_pilot2","message control","message control","s149","msg_rel_self","msg_rel_self_09","7"
"study1_pilot2","message control","message control","s201","msg_rel_self","msg_rel_self_09","7"
"study1_pilot2","message control","message control","s002","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","message control","message control","s004","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","message control","message control","s029","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","message control","message control","s035","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","message control","message control","s057","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","message control","message control","s069","msg_rel_self","msg_rel_self_10","6"
"study1_pilot2","message control","message control","s076","msg_rel_self","msg_rel_self_10","4"
"study1_pilot2","message control","message control","s077","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","message control","message control","s087","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","message control","message control","s181","msg_rel_self","msg_rel_self_10","4"
"study1_pilot2","message control","message control","s183","msg_rel_self","msg_rel_self_10","7"
"study1_pilot2","message control","message control","s007","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","message control","message control","s013","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","message control","message control","s014","msg_rel_self","msg_rel_self_12","4"
"study1_pilot2","message control","message control","s015","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","message control","message control","s056","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","message control","message control","s073","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","message control","message control","s087","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","message control","message control","s125","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","message control","message control","s126","msg_rel_self","msg_rel_self_12","4"
"study1_pilot2","message control","message control","s177","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","message control","message control","s183","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","message control","message control","s201","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","message control","message control","s013","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","message control","message control","s029","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","message control","message control","s050","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","message control","message control","s069","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","message control","message control","s074","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","message control","message control","s076","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","message control","message control","s092","msg_rel_self","msg_rel_self_15","2"
"study1_pilot2","message control","message control","s124","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","message control","message control","s209","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","message control","message control","s013","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","message control","message control","s029","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","message control","message control","s050","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","message control","message control","s069","msg_rel_self","msg_rel_self_17","7"
"study1_pilot2","message control","message control","s125","msg_rel_self","msg_rel_self_17","7"
"study1_pilot2","message control","message control","s183","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","message control","message control","s201","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","message control","message control","s013","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s014","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s015","msg_rel_self","msg_rel_self_18","4"
"study1_pilot2","message control","message control","s023","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s050","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s056","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s074","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s124","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s181","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","message control","message control","s230","msg_rel_self","msg_rel_self_18","5"
"study1_pilot2","message control","message control","s073","msg_rel_self","msg_rel_self_20","7"
"study1_pilot2","message control","message control","s074","msg_rel_self","msg_rel_self_20","5"
"study1_pilot2","message control","message control","s092","msg_rel_self","msg_rel_self_20","4"
"study1_pilot2","message control","message control","s112","msg_rel_self","msg_rel_self_20","7"
"study1_pilot2","message control","message control","s149","msg_rel_self","msg_rel_self_20","7"
"study1_pilot2","message control","message control","s209","msg_rel_self","msg_rel_self_20","7"
"study1_pilot2","message control","message control","s230","msg_rel_self","msg_rel_self_20","7"
"study1_pilot2","message control","message control","s002","msg_rel_self","msg_rel_self_23","6"
"study1_pilot2","message control","message control","s004","msg_rel_self","msg_rel_self_23","6"
"study1_pilot2","message control","message control","s007","msg_rel_self","msg_rel_self_23","3"
"study1_pilot2","message control","message control","s015","msg_rel_self","msg_rel_self_23","5"
"study1_pilot2","message control","message control","s023","msg_rel_self","msg_rel_self_23","6"
"study1_pilot2","message control","message control","s035","msg_rel_self","msg_rel_self_23","7"
"study1_pilot2","message control","message control","s057","msg_rel_self","msg_rel_self_23","6"
"study1_pilot2","message control","message control","s087","msg_rel_self","msg_rel_self_23","6"
"study1_pilot2","message control","message control","s149","msg_rel_self","msg_rel_self_23","7"
"study1_pilot2","message control","message control","s201","msg_rel_self","msg_rel_self_23","7"
"study1_pilot2","message control","message control","s002","msg_rel_self","msg_rel_self_24","5"
"study1_pilot2","message control","message control","s007","msg_rel_self","msg_rel_self_24","5"
"study1_pilot2","message control","message control","s029","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","message control","message control","s035","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","message control","message control","s057","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","message control","message control","s076","msg_rel_self","msg_rel_self_24","5"
"study1_pilot2","message control","message control","s077","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","message control","message control","s087","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","message control","message control","s112","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","message control","message control","s126","msg_rel_self","msg_rel_self_24","5"
"study1_pilot2","message control","message control","s149","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","message control","message control","s177","msg_rel_self","msg_rel_self_24","6"
"study1_pilot2","message control","message control","s201","msg_rel_self","msg_rel_self_24","5"
"study1_pilot2","message control","message control","s230","msg_rel_self","msg_rel_self_24","7"
"study1_pilot2","message control","message control","s007","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","message control","message control","s014","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","message control","message control","s073","msg_rel_self","msg_rel_self_25","7"
"study1_pilot2","message control","message control","s077","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","message control","message control","s092","msg_rel_self","msg_rel_self_25","7"
"study1_pilot2","message control","message control","s124","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","message control","message control","s125","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","message control","message control","s126","msg_rel_self","msg_rel_self_25","5"
"study1_pilot2","message control","message control","s181","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","message control","message control","s002","msg_rel_self","msg_rel_self_31","5"
"study1_pilot2","message control","message control","s004","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","message control","message control","s023","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","message control","message control","s029","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","message control","message control","s035","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","message control","message control","s056","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","message control","message control","s057","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","message control","message control","s087","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","message control","message control","s112","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","message control","message control","s124","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","message control","message control","s125","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","message control","message control","s177","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","message control","message control","s181","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","message control","message control","s007","msg_rel_self","msg_rel_self_32","6"
"study1_pilot2","message control","message control","s014","msg_rel_self","msg_rel_self_32","6"
"study1_pilot2","message control","message control","s073","msg_rel_self","msg_rel_self_32","7"
"study1_pilot2","message control","message control","s076","msg_rel_self","msg_rel_self_32","5"
"study1_pilot2","message control","message control","s077","msg_rel_self","msg_rel_self_32","5"
"study1_pilot2","message control","message control","s126","msg_rel_self","msg_rel_self_32","6"
"study1_pilot2","message control","message control","s183","msg_rel_self","msg_rel_self_32","6"
"study1_pilot2","message control","message control","s209","msg_rel_self","msg_rel_self_32","7"
"study1_pilot2","message control","message control","s002","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","message control","message control","s004","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","message control","message control","s015","msg_rel_social","msg_rel_social_06","5"
"study1_pilot2","message control","message control","s023","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","message control","message control","s035","msg_rel_social","msg_rel_social_06","7"
"study1_pilot2","message control","message control","s057","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","message control","message control","s092","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","message control","message control","s112","msg_rel_social","msg_rel_social_06","7"
"study1_pilot2","message control","message control","s125","msg_rel_social","msg_rel_social_06","7"
"study1_pilot2","message control","message control","s181","msg_rel_social","msg_rel_social_06","4"
"study1_pilot2","message control","message control","s183","msg_rel_social","msg_rel_social_06","6"
"study1_pilot2","message control","message control","s004","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","message control","message control","s056","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","message control","message control","s069","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","message control","message control","s073","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","message control","message control","s112","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","message control","message control","s124","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","message control","message control","s177","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","message control","message control","s209","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","message control","message control","s230","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","message control","message control","s050","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","message control","message control","s056","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","message control","message control","s069","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","message control","message control","s074","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","message control","message control","s077","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","message control","message control","s149","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","message control","message control","s177","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","message control","message control","s209","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","message control","message control","s230","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","message control","message control","s013","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","message control","message control","s014","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","message control","message control","s015","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","message control","message control","s023","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","message control","message control","s050","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","message control","message control","s076","msg_rel_social","msg_rel_social_09","5"
"study1_pilot2","message control","message control","s092","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","message control","message control","s126","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","message control","message control","s149","msg_rel_social","msg_rel_social_09","7"
