"ResponseId","item","scale_name","value"
"R_1P8gm2Twarr0hrc","6","msg_rel_self","9.2"
"R_3qJLUTSxNhiXoKt","6","msg_rel_self","7.7"
"R_9GhwBGmxmqb9uEh","6","msg_rel_self","5.7"
"R_1P8gm2Twarr0hrc","6","msg_rel_social","9"
"R_3qJLUTSxNhiXoKt","6","msg_rel_social","9.3"
"R_9GhwBGmxmqb9uEh","6","msg_rel_social","7.8"
"R_1P8gm2Twarr0hrc","6","msg_share","8.8"
"R_3qJLUTSxNhiXoKt","6","msg_share","10"
"R_9GhwBGmxmqb9uEh","6","msg_share","0"
"R_3KwEHFdpvBKicHV","7","msg_rel_self","0.3"
"R_3KwEHFdpvBKicHV","7","msg_rel_social","1.2"
"R_3KwEHFdpvBKicHV","7","msg_share","0"
"R_O2oqXXIgxZdcCE9","8","msg_rel_self","1.7"
"R_28S9WcJFsDTUxjQ","8","msg_rel_self","1"
"R_1Lkdc6gzmsaKdZh","8","msg_rel_self","5"
"R_2XicddhiW4l3AS0","8","msg_rel_self","5.6"
"R_O2oqXXIgxZdcCE9","8","msg_rel_social","5.7"
"R_28S9WcJFsDTUxjQ","8","msg_rel_social","3.2"
"R_1Lkdc6gzmsaKdZh","8","msg_rel_social","7.2"
"R_2XicddhiW4l3AS0","8","msg_rel_social","5.7"
"R_O2oqXXIgxZdcCE9","8","msg_share","5.8"
"R_28S9WcJFsDTUxjQ","8","msg_share","0"
"R_1Lkdc6gzmsaKdZh","8","msg_share","6.5"
"R_2XicddhiW4l3AS0","8","msg_share","6.7"
"R_1P8gm2Twarr0hrc","9","msg_rel_self","5.7"
"R_9KX5mhl3cqo1UAh","9","msg_rel_self","1.7"
"R_1P8gm2Twarr0hrc","9","msg_rel_social","8.5"
"R_9KX5mhl3cqo1UAh","9","msg_rel_social","4.6"
"R_1P8gm2Twarr0hrc","9","msg_share","4.9"
"R_9KX5mhl3cqo1UAh","9","msg_share","0.8"
"R_1P8gm2Twarr0hrc","10","msg_rel_self","3"
"R_1Lkdc6gzmsaKdZh","10","msg_rel_self","6"
"R_9KX5mhl3cqo1UAh","10","msg_rel_self","4.4"
"R_1P8gm2Twarr0hrc","10","msg_rel_social","6.3"
"R_1Lkdc6gzmsaKdZh","10","msg_rel_social","6.9"
"R_9KX5mhl3cqo1UAh","10","msg_rel_social","5.7"
"R_1P8gm2Twarr0hrc","10","msg_share","6.8"
"R_1Lkdc6gzmsaKdZh","10","msg_share","6.1"
"R_9KX5mhl3cqo1UAh","10","msg_share","5.6"
"R_2YWy1BbZHdY4Fao","11","msg_rel_self","0.3"
"R_O2oqXXIgxZdcCE9","11","msg_rel_self","0.8"
"R_1P8gm2Twarr0hrc","11","msg_rel_self","2.6"
"R_1pseDNeoGhhSE8g","11","msg_rel_self","5.8"
"R_9GhwBGmxmqb9uEh","11","msg_rel_self","9.2"
"R_2YWy1BbZHdY4Fao","11","msg_rel_social","0.4"
"R_O2oqXXIgxZdcCE9","11","msg_rel_social","3.8"
"R_1P8gm2Twarr0hrc","11","msg_rel_social","3.6"
"R_1pseDNeoGhhSE8g","11","msg_rel_social","6"
"R_9GhwBGmxmqb9uEh","11","msg_rel_social","9.8"
"R_2YWy1BbZHdY4Fao","11","msg_share","0.2"
"R_O2oqXXIgxZdcCE9","11","msg_share","0.8"
"R_1P8gm2Twarr0hrc","11","msg_share","1.7"
"R_1pseDNeoGhhSE8g","11","msg_share","6.3"
"R_9GhwBGmxmqb9uEh","11","msg_share","8.6"
"R_2awsg4qDPiinyNT","12","msg_rel_self","6.2"
"R_3KwEHFdpvBKicHV","12","msg_rel_self","0.2"
"R_2awsg4qDPiinyNT","12","msg_rel_social","5.1"
"R_3KwEHFdpvBKicHV","12","msg_rel_social","3.7"
"R_2awsg4qDPiinyNT","12","msg_share","5.5"
"R_3KwEHFdpvBKicHV","12","msg_share","0"
"R_11jO3TBu3k3pXot","13","msg_rel_self","5.7"
"R_3dSUnkFwjDyagkA","13","msg_rel_self","0"
"R_1E6UQfqZmy9HI6a","13","msg_rel_self","0"
"R_11jO3TBu3k3pXot","13","msg_rel_social","9.2"
"R_3dSUnkFwjDyagkA","13","msg_rel_social","7.7"
"R_1E6UQfqZmy9HI6a","13","msg_rel_social","2.5"
"R_11jO3TBu3k3pXot","13","msg_share","8.5"
"R_3dSUnkFwjDyagkA","13","msg_share","0"
"R_1E6UQfqZmy9HI6a","13","msg_share","0"
"R_1jp4j8p0iaRwqCA","14","msg_rel_self","0.6"
"R_1pseDNeoGhhSE8g","14","msg_rel_self","5.5"
"R_1jp4j8p0iaRwqCA","14","msg_rel_social","5.1"
"R_1pseDNeoGhhSE8g","14","msg_rel_social","5.5"
"R_1jp4j8p0iaRwqCA","14","msg_share","2.4"
"R_1pseDNeoGhhSE8g","14","msg_share","8.6"
"R_2YWy1BbZHdY4Fao","15","msg_rel_self","0"
"R_1P8gm2Twarr0hrc","15","msg_rel_self","2.2"
"R_25eCkPcSDT67dSh","15","msg_rel_self","0"
"R_2YWy1BbZHdY4Fao","15","msg_rel_social","0"
"R_1P8gm2Twarr0hrc","15","msg_rel_social","5.1"
"R_25eCkPcSDT67dSh","15","msg_rel_social","7.3"
"R_2YWy1BbZHdY4Fao","15","msg_share","0"
"R_1P8gm2Twarr0hrc","15","msg_share","1.2"
"R_25eCkPcSDT67dSh","15","msg_share","2.4"
"R_2dhB12PVA6XyMBN","16","msg_rel_self","10"
"R_3suJdotBSaC7W6c","16","msg_rel_self","4.2"
"R_2tu0DkejSUw6eYa","16","msg_rel_self","9"
"R_1E6UQfqZmy9HI6a","16","msg_rel_self","2.9"
"R_3qJLUTSxNhiXoKt","16","msg_rel_self","1.6"
"R_2dhB12PVA6XyMBN","16","msg_rel_social","10"
"R_3suJdotBSaC7W6c","16","msg_rel_social","5.3"
"R_2tu0DkejSUw6eYa","16","msg_rel_social","7.5"
"R_1E6UQfqZmy9HI6a","16","msg_rel_social","3"
"R_3qJLUTSxNhiXoKt","16","msg_rel_social","4.9"
"R_2dhB12PVA6XyMBN","16","msg_share","5.2"
"R_3suJdotBSaC7W6c","16","msg_share","2.1"
"R_2tu0DkejSUw6eYa","16","msg_share","8.4"
"R_1E6UQfqZmy9HI6a","16","msg_share","0"
"R_3qJLUTSxNhiXoKt","16","msg_share","6.5"
"R_AgjDqJMQv0avj6V","17","msg_rel_self","0"
"R_24NS1FFm8LnCqRc","17","msg_rel_self","7.2"
"R_24LW5ufqGr0RxOm","17","msg_rel_self","0"
"R_2aS0jtuZvdu2kbE","17","msg_rel_self","3.1"
"R_AgjDqJMQv0avj6V","17","msg_rel_social","3.6"
"R_24NS1FFm8LnCqRc","17","msg_rel_social","7.2"
"R_24LW5ufqGr0RxOm","17","msg_rel_social","0"
"R_2aS0jtuZvdu2kbE","17","msg_rel_social","2.4"
"R_AgjDqJMQv0avj6V","17","msg_share","0"
"R_24NS1FFm8LnCqRc","17","msg_share","6.4"
"R_24LW5ufqGr0RxOm","17","msg_share","0"
"R_2aS0jtuZvdu2kbE","17","msg_share","8.1"
"R_11jO3TBu3k3pXot","18","msg_rel_self","8.5"
"R_28LZrsQRpkDSMXc","18","msg_rel_self","8"
"R_1E6UQfqZmy9HI6a","18","msg_rel_self","5.6"
"R_9GhwBGmxmqb9uEh","18","msg_rel_self","10"
"R_3KwEHFdpvBKicHV","18","msg_rel_self","0.1"
"R_11jO3TBu3k3pXot","18","msg_rel_social","8.5"
"R_28LZrsQRpkDSMXc","18","msg_rel_social","3.2"
"R_1E6UQfqZmy9HI6a","18","msg_rel_social","5.7"
"R_9GhwBGmxmqb9uEh","18","msg_rel_social","8.4"
"R_3KwEHFdpvBKicHV","18","msg_rel_social","1.2"
"R_11jO3TBu3k3pXot","18","msg_share","8.1"
"R_28LZrsQRpkDSMXc","18","msg_share","3.2"
"R_1E6UQfqZmy9HI6a","18","msg_share","5.9"
"R_9GhwBGmxmqb9uEh","18","msg_share","8"
"R_3KwEHFdpvBKicHV","18","msg_share","0"
"R_Q3AFYBlQH6wYPa9","19","msg_rel_self","10"
"R_11jO3TBu3k3pXot","19","msg_rel_self","0.3"
"R_28LZrsQRpkDSMXc","19","msg_rel_self","0"
"R_Q3AFYBlQH6wYPa9","19","msg_rel_social","10"
"R_11jO3TBu3k3pXot","19","msg_rel_social","8.1"
"R_28LZrsQRpkDSMXc","19","msg_rel_social","5.6"
"R_Q3AFYBlQH6wYPa9","19","msg_share","10"
"R_11jO3TBu3k3pXot","19","msg_share","0"
"R_28LZrsQRpkDSMXc","19","msg_share","4"
"R_2dhB12PVA6XyMBN","20","msg_rel_self","9.8"
"R_pACn8BHNZBRUMVz","20","msg_rel_self","4.3"
"R_25ZT0ddU0t59xPH","20","msg_rel_self","8.5"
"R_24LW5ufqGr0RxOm","20","msg_rel_self","7.7"
"R_9GhwBGmxmqb9uEh","20","msg_rel_self","8.1"
"R_2dhB12PVA6XyMBN","20","msg_rel_social","9.5"
"R_pACn8BHNZBRUMVz","20","msg_rel_social","6.8"
"R_25ZT0ddU0t59xPH","20","msg_rel_social","6.2"
"R_24LW5ufqGr0RxOm","20","msg_rel_social","7.2"
"R_9GhwBGmxmqb9uEh","20","msg_rel_social","9.8"
"R_2dhB12PVA6XyMBN","20","msg_share","4.5"
"R_pACn8BHNZBRUMVz","20","msg_share","7.6"
"R_25ZT0ddU0t59xPH","20","msg_share","3.8"
"R_24LW5ufqGr0RxOm","20","msg_share","6.9"
"R_9GhwBGmxmqb9uEh","20","msg_share","10"
"R_28S9WcJFsDTUxjQ","21","msg_rel_self","0"
"R_24NS1FFm8LnCqRc","21","msg_rel_self","7.6"
"R_9GhwBGmxmqb9uEh","21","msg_rel_self","2.3"
"R_3KwEHFdpvBKicHV","21","msg_rel_self","0"
"R_28S9WcJFsDTUxjQ","21","msg_rel_social","2.8"
"R_24NS1FFm8LnCqRc","21","msg_rel_social","6.5"
"R_9GhwBGmxmqb9uEh","21","msg_rel_social","6"
"R_3KwEHFdpvBKicHV","21","msg_rel_social","0.3"
"R_28S9WcJFsDTUxjQ","21","msg_share","0"
"R_24NS1FFm8LnCqRc","21","msg_share","7.7"
"R_9GhwBGmxmqb9uEh","21","msg_share","1.8"
"R_3KwEHFdpvBKicHV","21","msg_share","0"
"R_zUp8j7UHVhmhyP7","22","msg_rel_self","5.5"
"R_3QE06lV7OoPRKy5","22","msg_rel_self","6.6"
"R_2SBsrJ8sbMp0gnt","22","msg_rel_self","0.5"
"R_zUp8j7UHVhmhyP7","22","msg_rel_social","7.6"
"R_3QE06lV7OoPRKy5","22","msg_rel_social","8.1"
"R_2SBsrJ8sbMp0gnt","22","msg_rel_social","5"
"R_zUp8j7UHVhmhyP7","22","msg_share","5.5"
"R_3QE06lV7OoPRKy5","22","msg_share","1.2"
"R_2SBsrJ8sbMp0gnt","22","msg_share","0"
"R_2dhB12PVA6XyMBN","23","msg_rel_self","8.7"
"R_28S9WcJFsDTUxjQ","23","msg_rel_self","1.5"
"R_2tu0DkejSUw6eYa","23","msg_rel_self","8.2"
"R_2dhB12PVA6XyMBN","23","msg_rel_social","8.5"
"R_28S9WcJFsDTUxjQ","23","msg_rel_social","5.2"
"R_2tu0DkejSUw6eYa","23","msg_rel_social","8.1"
"R_2dhB12PVA6XyMBN","23","msg_share","5.4"
"R_28S9WcJFsDTUxjQ","23","msg_share","0"
"R_2tu0DkejSUw6eYa","23","msg_share","8.9"
"R_AgjDqJMQv0avj6V","24","msg_rel_self","4.4"
"R_2tu0DkejSUw6eYa","24","msg_rel_self","4.4"
"R_1F4XKgnlmuw1V4a","24","msg_rel_self","4.9"
"R_9KX5mhl3cqo1UAh","24","msg_rel_self","2.9"
"R_AgjDqJMQv0avj6V","24","msg_rel_social","4.6"
"R_2tu0DkejSUw6eYa","24","msg_rel_social","5.6"
"R_1F4XKgnlmuw1V4a","24","msg_rel_social","5.7"
"R_9KX5mhl3cqo1UAh","24","msg_rel_social","4.8"
"R_AgjDqJMQv0avj6V","24","msg_share","4.8"
"R_2tu0DkejSUw6eYa","24","msg_share","4"
"R_1F4XKgnlmuw1V4a","24","msg_share","4.8"
"R_9KX5mhl3cqo1UAh","24","msg_share","2.4"
"R_1K8c99uEp5g0Vn8","25","msg_rel_self","0"
"R_zUp8j7UHVhmhyP7","25","msg_rel_self","4.3"
"R_28LZrsQRpkDSMXc","25","msg_rel_self","2.4"
"R_25eCkPcSDT67dSh","25","msg_rel_self","10"
"R_1K8c99uEp5g0Vn8","25","msg_rel_social","0"
"R_zUp8j7UHVhmhyP7","25","msg_rel_social","5.6"
"R_28LZrsQRpkDSMXc","25","msg_rel_social","3"
"R_25eCkPcSDT67dSh","25","msg_rel_social","10"
"R_1K8c99uEp5g0Vn8","25","msg_share","0"
"R_zUp8j7UHVhmhyP7","25","msg_share","4.4"
"R_28LZrsQRpkDSMXc","25","msg_share","4.6"
"R_25eCkPcSDT67dSh","25","msg_share","8.8"
"R_2dhB12PVA6XyMBN","26","msg_rel_self","10"
"R_AgjDqJMQv0avj6V","26","msg_rel_self","9"
"R_BzxFGDjfp2dudZ7","26","msg_rel_self","5.3"
"R_3dSUnkFwjDyagkA","26","msg_rel_self","7.3"
"R_2aS0jtuZvdu2kbE","26","msg_rel_self","3.4"
"R_2dhB12PVA6XyMBN","26","msg_rel_social","10"
"R_AgjDqJMQv0avj6V","26","msg_rel_social","7.1"
"R_BzxFGDjfp2dudZ7","26","msg_rel_social","3.9"
"R_3dSUnkFwjDyagkA","26","msg_rel_social","7.3"
"R_2aS0jtuZvdu2kbE","26","msg_rel_social","9.1"
"R_2dhB12PVA6XyMBN","26","msg_share","6.8"
"R_AgjDqJMQv0avj6V","26","msg_share","9.8"
"R_BzxFGDjfp2dudZ7","26","msg_share","5.4"
"R_3dSUnkFwjDyagkA","26","msg_share","4.8"
"R_2aS0jtuZvdu2kbE","26","msg_share","5.7"
"R_25ZT0ddU0t59xPH","27","msg_rel_self","5.5"
"R_25ZT0ddU0t59xPH","27","msg_rel_social","3.8"
"R_25ZT0ddU0t59xPH","27","msg_share","6.3"
"R_2awsg4qDPiinyNT","28","msg_rel_self","1.2"
"R_1K8c99uEp5g0Vn8","28","msg_rel_self","0"
"R_O2oqXXIgxZdcCE9","28","msg_rel_self","0.3"
"R_PGRcWJPE42IOjlf","28","msg_rel_self","5.1"
"R_1Lkdc6gzmsaKdZh","28","msg_rel_self","8.2"
"R_28LZrsQRpkDSMXc","28","msg_rel_self","3.9"
"R_2awsg4qDPiinyNT","28","msg_rel_social","8.4"
"R_1K8c99uEp5g0Vn8","28","msg_rel_social","10"
"R_O2oqXXIgxZdcCE9","28","msg_rel_social","8.2"
"R_PGRcWJPE42IOjlf","28","msg_rel_social","5.1"
"R_1Lkdc6gzmsaKdZh","28","msg_rel_social","5.4"
"R_28LZrsQRpkDSMXc","28","msg_rel_social","2.1"
"R_2awsg4qDPiinyNT","28","msg_share","0.6"
"R_1K8c99uEp5g0Vn8","28","msg_share","7.1"
"R_O2oqXXIgxZdcCE9","28","msg_share","5"
"R_PGRcWJPE42IOjlf","28","msg_share","8.3"
"R_1Lkdc6gzmsaKdZh","28","msg_share","4.2"
"R_28LZrsQRpkDSMXc","28","msg_share","2.2"
"R_1Lkdc6gzmsaKdZh","29","msg_rel_self","1.4"
"R_1Lkdc6gzmsaKdZh","29","msg_rel_social","1.4"
"R_1Lkdc6gzmsaKdZh","29","msg_share","2.6"
"R_O2oqXXIgxZdcCE9","30","msg_rel_self","6.2"
"R_3KwEHFdpvBKicHV","30","msg_rel_self","1.1"
"R_O2oqXXIgxZdcCE9","30","msg_rel_social","6.7"
"R_3KwEHFdpvBKicHV","30","msg_rel_social","3.1"
"R_O2oqXXIgxZdcCE9","30","msg_share","8.6"
"R_3KwEHFdpvBKicHV","30","msg_share","0"
"R_3KwEHFdpvBKicHV","31","msg_rel_self","0.5"
"R_3KwEHFdpvBKicHV","31","msg_rel_social","3.3"
"R_3KwEHFdpvBKicHV","31","msg_share","0"
"R_1ri6fe4ICZJkrVu","32","msg_rel_self","0"
"R_1Lkdc6gzmsaKdZh","32","msg_rel_self","3.1"
"R_24NS1FFm8LnCqRc","32","msg_rel_self","6.7"
"R_3QE06lV7OoPRKy5","32","msg_rel_self","0"
"R_24LW5ufqGr0RxOm","32","msg_rel_self","0"
"R_2aS0jtuZvdu2kbE","32","msg_rel_self","9.1"
"R_9KX5mhl3cqo1UAh","32","msg_rel_self","1.9"
"R_1ri6fe4ICZJkrVu","32","msg_rel_social","1.3"
"R_1Lkdc6gzmsaKdZh","32","msg_rel_social","6.4"
"R_24NS1FFm8LnCqRc","32","msg_rel_social","7.2"
"R_3QE06lV7OoPRKy5","32","msg_rel_social","3.8"
"R_24LW5ufqGr0RxOm","32","msg_rel_social","0"
"R_2aS0jtuZvdu2kbE","32","msg_rel_social","1.4"
"R_9KX5mhl3cqo1UAh","32","msg_rel_social","4"
"R_1ri6fe4ICZJkrVu","32","msg_share","0"
"R_1Lkdc6gzmsaKdZh","32","msg_share","7"
"R_24NS1FFm8LnCqRc","32","msg_share","6.8"
"R_3QE06lV7OoPRKy5","32","msg_share","0"
"R_24LW5ufqGr0RxOm","32","msg_share","0"
"R_2aS0jtuZvdu2kbE","32","msg_share","4.2"
"R_9KX5mhl3cqo1UAh","32","msg_share","2.2"
"R_1qb8P30Xaf2fXtX","33","msg_rel_self","0.2"
"R_3suJdotBSaC7W6c","33","msg_rel_self","2.9"
"R_1Lkdc6gzmsaKdZh","33","msg_rel_self","7.9"
"R_1qb8P30Xaf2fXtX","33","msg_rel_social","2.9"
"R_3suJdotBSaC7W6c","33","msg_rel_social","1.4"
"R_1Lkdc6gzmsaKdZh","33","msg_rel_social","7.8"
"R_1qb8P30Xaf2fXtX","33","msg_share","0"
"R_3suJdotBSaC7W6c","33","msg_share","0.8"
"R_1Lkdc6gzmsaKdZh","33","msg_share","5.6"
"R_28S9WcJFsDTUxjQ","34","msg_rel_self","4.5"
"R_24NS1FFm8LnCqRc","34","msg_rel_self","7.5"
"R_2SBsrJ8sbMp0gnt","34","msg_rel_self","7.5"
"R_3qJLUTSxNhiXoKt","34","msg_rel_self","3.7"
"R_25eCkPcSDT67dSh","34","msg_rel_self","10"
"R_28S9WcJFsDTUxjQ","34","msg_rel_social","2.8"
"R_24NS1FFm8LnCqRc","34","msg_rel_social","6.3"
"R_2SBsrJ8sbMp0gnt","34","msg_rel_social","8"
"R_3qJLUTSxNhiXoKt","34","msg_rel_social","4.5"
"R_25eCkPcSDT67dSh","34","msg_rel_social","9.9"
"R_28S9WcJFsDTUxjQ","34","msg_share","0"
"R_24NS1FFm8LnCqRc","34","msg_share","7.9"
"R_2SBsrJ8sbMp0gnt","34","msg_share","1.9"
"R_3qJLUTSxNhiXoKt","34","msg_share","2.1"
"R_25eCkPcSDT67dSh","34","msg_share","5.6"
"R_2YWy1BbZHdY4Fao","35","msg_rel_self","0"
"R_1qb8P30Xaf2fXtX","35","msg_rel_self","2.3"
"R_28S9WcJFsDTUxjQ","35","msg_rel_self","5.7"
"R_1pseDNeoGhhSE8g","35","msg_rel_self","6.2"
"R_2YWy1BbZHdY4Fao","35","msg_rel_social","2.3"
"R_1qb8P30Xaf2fXtX","35","msg_rel_social","5"
"R_28S9WcJFsDTUxjQ","35","msg_rel_social","7.7"
"R_1pseDNeoGhhSE8g","35","msg_rel_social","6.3"
"R_2YWy1BbZHdY4Fao","35","msg_share","0"
"R_1qb8P30Xaf2fXtX","35","msg_share","1.3"
"R_28S9WcJFsDTUxjQ","35","msg_share","1"
"R_1pseDNeoGhhSE8g","35","msg_share","10"
"R_2dhB12PVA6XyMBN","36","msg_rel_self","10"
"R_2tu0DkejSUw6eYa","36","msg_rel_self","8.7"
"R_24LW5ufqGr0RxOm","36","msg_rel_self","4.4"
"R_3qJLUTSxNhiXoKt","36","msg_rel_self","3.4"
"R_2dhB12PVA6XyMBN","36","msg_rel_social","10"
"R_2tu0DkejSUw6eYa","36","msg_rel_social","8.7"
"R_24LW5ufqGr0RxOm","36","msg_rel_social","6.1"
"R_3qJLUTSxNhiXoKt","36","msg_rel_social","4.9"
"R_2dhB12PVA6XyMBN","36","msg_share","5"
"R_2tu0DkejSUw6eYa","36","msg_share","9.1"
"R_24LW5ufqGr0RxOm","36","msg_share","5.5"
"R_3qJLUTSxNhiXoKt","36","msg_share","1.8"
"R_PGRcWJPE42IOjlf","37","msg_rel_self","0"
"R_2XicddhiW4l3AS0","37","msg_rel_self","5.3"
"R_3QE06lV7OoPRKy5","37","msg_rel_self","3.4"
"R_1E6UQfqZmy9HI6a","37","msg_rel_self","0"
"R_PGRcWJPE42IOjlf","37","msg_rel_social","5.4"
"R_2XicddhiW4l3AS0","37","msg_rel_social","6.5"
"R_3QE06lV7OoPRKy5","37","msg_rel_social","8.4"
"R_1E6UQfqZmy9HI6a","37","msg_rel_social","3"
"R_PGRcWJPE42IOjlf","37","msg_share","0"
"R_2XicddhiW4l3AS0","37","msg_share","7"
"R_3QE06lV7OoPRKy5","37","msg_share","1"
"R_1E6UQfqZmy9HI6a","37","msg_share","0"
"R_Q3AFYBlQH6wYPa9","38","msg_rel_self","10"
"R_1ri6fe4ICZJkrVu","38","msg_rel_self","5.9"
"R_2dhB12PVA6XyMBN","38","msg_rel_self","10"
"R_PGRcWJPE42IOjlf","38","msg_rel_self","7.7"
"R_Q3AFYBlQH6wYPa9","38","msg_rel_social","10"
"R_1ri6fe4ICZJkrVu","38","msg_rel_social","6.4"
"R_2dhB12PVA6XyMBN","38","msg_rel_social","10"
"R_PGRcWJPE42IOjlf","38","msg_rel_social","4.8"
"R_Q3AFYBlQH6wYPa9","38","msg_share","10"
"R_1ri6fe4ICZJkrVu","38","msg_share","6.7"
"R_2dhB12PVA6XyMBN","38","msg_share","5.1"
"R_PGRcWJPE42IOjlf","38","msg_share","4.8"
"R_1qb8P30Xaf2fXtX","39","msg_rel_self","0"
"R_PGRcWJPE42IOjlf","39","msg_rel_self","0"
"R_1qb8P30Xaf2fXtX","39","msg_rel_social","6.7"
"R_PGRcWJPE42IOjlf","39","msg_rel_social","5.1"
"R_1qb8P30Xaf2fXtX","39","msg_share","0"
"R_PGRcWJPE42IOjlf","39","msg_share","0"
"R_25eCkPcSDT67dSh","40","msg_rel_self","0"
"R_25eCkPcSDT67dSh","40","msg_rel_social","10"
"R_25eCkPcSDT67dSh","40","msg_share","5.9"
"R_Q3AFYBlQH6wYPa9","41","msg_rel_self","2.4"
"R_3suJdotBSaC7W6c","41","msg_rel_self","1.4"
"R_2tu0DkejSUw6eYa","41","msg_rel_self","9.1"
"R_Q3AFYBlQH6wYPa9","41","msg_rel_social","7.9"
"R_3suJdotBSaC7W6c","41","msg_rel_social","1"
"R_2tu0DkejSUw6eYa","41","msg_rel_social","8.2"
"R_Q3AFYBlQH6wYPa9","41","msg_share","4.9"
"R_3suJdotBSaC7W6c","41","msg_share","0.7"
"R_2tu0DkejSUw6eYa","41","msg_share","8.4"
"R_2awsg4qDPiinyNT","42","msg_rel_self","2.7"
"R_3QE06lV7OoPRKy5","42","msg_rel_self","0"
"R_1F4XKgnlmuw1V4a","42","msg_rel_self","0"
"R_2awsg4qDPiinyNT","42","msg_rel_social","2.6"
"R_3QE06lV7OoPRKy5","42","msg_rel_social","9.6"
"R_1F4XKgnlmuw1V4a","42","msg_rel_social","6.1"
"R_2awsg4qDPiinyNT","42","msg_share","2.5"
"R_3QE06lV7OoPRKy5","42","msg_share","0.9"
"R_1F4XKgnlmuw1V4a","42","msg_share","3.5"
"R_1K8c99uEp5g0Vn8","43","msg_rel_self","0"
"R_BzxFGDjfp2dudZ7","43","msg_rel_self","0"
"R_9KX5mhl3cqo1UAh","43","msg_rel_self","0.5"
"R_1K8c99uEp5g0Vn8","43","msg_rel_social","10"
"R_BzxFGDjfp2dudZ7","43","msg_rel_social","4.7"
"R_9KX5mhl3cqo1UAh","43","msg_rel_social","0.5"
"R_1K8c99uEp5g0Vn8","43","msg_share","8.1"
"R_BzxFGDjfp2dudZ7","43","msg_share","0"
"R_9KX5mhl3cqo1UAh","43","msg_share","0.8"
"R_Q3AFYBlQH6wYPa9","44","msg_rel_self","0"
"R_zUp8j7UHVhmhyP7","44","msg_rel_self","0.7"
"R_1pseDNeoGhhSE8g","44","msg_rel_self","2.1"
"R_2SBsrJ8sbMp0gnt","44","msg_rel_self","4.9"
"R_Q3AFYBlQH6wYPa9","44","msg_rel_social","5.1"
"R_zUp8j7UHVhmhyP7","44","msg_rel_social","3.9"
"R_1pseDNeoGhhSE8g","44","msg_rel_social","1.3"
"R_2SBsrJ8sbMp0gnt","44","msg_rel_social","8"
"R_Q3AFYBlQH6wYPa9","44","msg_share","0"
"R_zUp8j7UHVhmhyP7","44","msg_share","0.3"
"R_1pseDNeoGhhSE8g","44","msg_share","0.8"
"R_2SBsrJ8sbMp0gnt","44","msg_share","0.6"
"R_Q3AFYBlQH6wYPa9","45","msg_rel_self","4.9"
"R_25ZT0ddU0t59xPH","45","msg_rel_self","8.6"
"R_1F4XKgnlmuw1V4a","45","msg_rel_self","5.1"
"R_Q3AFYBlQH6wYPa9","45","msg_rel_social","5"
"R_25ZT0ddU0t59xPH","45","msg_rel_social","8.5"
"R_1F4XKgnlmuw1V4a","45","msg_rel_social","3"
"R_Q3AFYBlQH6wYPa9","45","msg_share","8.3"
"R_25ZT0ddU0t59xPH","45","msg_share","6.8"
"R_1F4XKgnlmuw1V4a","45","msg_share","1.3"
"R_pACn8BHNZBRUMVz","46","msg_rel_self","5.3"
"R_25ZT0ddU0t59xPH","46","msg_rel_self","6.8"
"R_2PBDOwq96BThbis","46","msg_rel_self","1"
"R_24LW5ufqGr0RxOm","46","msg_rel_self","2.4"
"R_pACn8BHNZBRUMVz","46","msg_rel_social","6"
"R_25ZT0ddU0t59xPH","46","msg_rel_social","8.6"
"R_2PBDOwq96BThbis","46","msg_rel_social","1.3"
"R_24LW5ufqGr0RxOm","46","msg_rel_social","3"
"R_pACn8BHNZBRUMVz","46","msg_share","6.7"
"R_25ZT0ddU0t59xPH","46","msg_share","8.1"
"R_2PBDOwq96BThbis","46","msg_share","0"
"R_24LW5ufqGr0RxOm","46","msg_share","1.9"
"R_2YWy1BbZHdY4Fao","47","msg_rel_self","4.7"
"R_pACn8BHNZBRUMVz","47","msg_rel_self","5.9"
"R_BzxFGDjfp2dudZ7","47","msg_rel_self","4.7"
"R_2aS0jtuZvdu2kbE","47","msg_rel_self","7.9"
"R_9KX5mhl3cqo1UAh","47","msg_rel_self","0.6"
"R_2YWy1BbZHdY4Fao","47","msg_rel_social","7.7"
"R_pACn8BHNZBRUMVz","47","msg_rel_social","7"
"R_BzxFGDjfp2dudZ7","47","msg_rel_social","4.1"
"R_2aS0jtuZvdu2kbE","47","msg_rel_social","4.5"
"R_9KX5mhl3cqo1UAh","47","msg_rel_social","0.5"
"R_2YWy1BbZHdY4Fao","47","msg_share","4.9"
"R_pACn8BHNZBRUMVz","47","msg_share","5.4"
"R_BzxFGDjfp2dudZ7","47","msg_share","4.3"
"R_2aS0jtuZvdu2kbE","47","msg_share","9.4"
"R_9KX5mhl3cqo1UAh","47","msg_share","0.6"
"R_2YWy1BbZHdY4Fao","48","msg_rel_self","0.3"
"R_AgjDqJMQv0avj6V","48","msg_rel_self","6.9"
"R_3dSUnkFwjDyagkA","48","msg_rel_self","0"
"R_2XicddhiW4l3AS0","48","msg_rel_self","8.9"
"R_24LW5ufqGr0RxOm","48","msg_rel_self","6.4"
"R_1E6UQfqZmy9HI6a","48","msg_rel_self","0"
"R_2YWy1BbZHdY4Fao","48","msg_rel_social","9.9"
"R_AgjDqJMQv0avj6V","48","msg_rel_social","6.4"
"R_3dSUnkFwjDyagkA","48","msg_rel_social","6.1"
